input_text	prefix	target_text	Unnamed: 0
PersonX attends the event	xNeed	to know when and where the event is held	
PersonX attends the event	xReact	edified	
PersonX attends the event	xWant	to listen to what people say at the event say	
PersonX attends the party	xAttr	outgoing	
PersonX attends the party	xIntent	to see friends	523908.0
PersonX attends the party	xNeed	to take a shower.	
PersonX attends the party	xReact	energized that he met someone	
PersonX attends to PersonY's business	xAttr	loyal	
PersonX attends to PersonY's business	xNeed	to find out where the business is	
PersonX attends to PersonY's business	xReact	neutral	
PersonX attends to PersonY's business	xWant	to get PersonY to return the favor	
PersonX attends to PersonY's duties	xAttr	helpful	
PersonX attends to PersonY's duties	xNeed	to find out what PersonY's duties are	
PersonX attends to PersonY's duties	xReact	helpful	
PersonX attends to PersonY's duties	xWant	to hear thanks	
PersonX attracts PersonY attention	xAttr	attractive	
PersonX attracts PersonY attention	xIntent	none	105693.0
PersonX attracts PersonY attention	xNeed	taps their sholder	
PersonX attracts PersonY attention	xReact	happy	
PersonX attracts PersonY's attention	xAttr	tall	
PersonX attracts PersonY's attention	xIntent	attention	79296.0
PersonX attracts PersonY's attention	xNeed	to whistle	
PersonX attracts PersonY's attention	xReact	admired and confident.	
PersonX avoids PersonY's eyes	xAttr	Cowardly	
PersonX avoids PersonY's eyes	xIntent	not be noticed	182788.0
PersonX avoids PersonY's eyes	xNeed	to look away.	
PersonX avoids PersonY's eyes	xReact	nervous	
PersonX backs PersonX's car	xAttr	responsible	
PersonX backs PersonX's car	xNeed	to get in the car.	
PersonX backs PersonX's car	xReact	relieve to have done correctly	
PersonX backs PersonX's car	xWant	to turn the car off.	
PersonX badly hurt	xAttr	clumsy	
PersonX badly hurt	xIntent	none	508200.0
PersonX badly hurt	xNeed	sit on bike	
PersonX badly hurt	xReact	pain	
PersonX bakes a cake for PersonY	xAttr	celebrating	
PersonX bakes a cake for PersonY	xIntent	to be generous	361837.0
PersonX bakes a cake for PersonY	xNeed	to know how	
PersonX bakes a cake for PersonY	xReact	generous	
PersonX bakes some cookies	xAttr	homemaker	
PersonX bakes some cookies	xNeed	to get a recipe.	
PersonX bakes some cookies	xReact	hungry	
PersonX bakes some cookies	xWant	to take them out of the oven.	
PersonX bares PersonX's teeth	xAttr	aggressive	
PersonX bares PersonX's teeth	xIntent	to be aggressive	654623.0
PersonX bares PersonX's teeth	xNeed	to be angry	
PersonX bares PersonX's teeth	xReact	mean	
PersonX bars PersonY's way	xAttr	rude	
PersonX bars PersonY's way	xNeed	get up	
PersonX bars PersonY's way	xReact	superior and above persony.	
PersonX bars PersonY's way	xWant	to block PersonY	
PersonX bases on PersonY analysis	xAttr	eager	
PersonX bases on PersonY analysis	xIntent	thorough	94499.0
PersonX bases on PersonY analysis	xNeed	to be knowing Y	
PersonX bases on PersonY analysis	xReact	happy	
PersonX bases upon PersonY	xAttr	deliberate	
PersonX bases upon PersonY	xNeed	to observe PersonY	
PersonX bases upon PersonY	xReact	dependent	
PersonX bases upon PersonY	xWant	to believe PersonY	
PersonX bashes the bishop	xAttr	offended	
PersonX bashes the bishop	xNeed	to learn bad things about the bishop	
PersonX bashes the bishop	xReact	satisfied	
PersonX bashes the bishop	xWant	to apologize	
PersonX basically told PersonY	xAttr	sociable	
PersonX basically told PersonY	xNeed	to be talking to PersonY	
PersonX basically told PersonY	xReact	relieved	
PersonX basically told PersonY	xWant	to be straight forward	
PersonX bears upon PersonY	xAttr	overbearing	
PersonX bears upon PersonY	xNeed	find person y	
PersonX bears upon PersonY	xReact	happy	
PersonX bears upon PersonY	xWant	to express his love	
PersonX beats PersonX's dad	xAttr	aggressive	
PersonX beats PersonX's dad	xIntent	to hurt his own dad	289955.0
PersonX beats PersonX's dad	xNeed	to compete	
PersonX beats PersonX's dad	xReact	masterful	
PersonX beats PersonY's brother	xAttr	Violent	
PersonX beats PersonY's brother	xIntent	to win in the basketball game	568826.0
PersonX beats PersonY's brother	xNeed	to compete with him for something	
PersonX beats PersonY's brother	xReact	happy	
PersonX beats PersonY's friend	xAttr	aggressive	
PersonX beats PersonY's friend	xIntent	to win	310263.0
PersonX beats PersonY's friend	xNeed	to be in fight	
PersonX beats PersonY's friend	xReact	powerful	
PersonX beats the meat	xAttr	obsessed	
PersonX beats the meat	xIntent	the meat tenderized	220670.0
PersonX beats the meat	xNeed	Purchase it from the store.	
PersonX beats the meat	xReact	good	
PersonX beats to the punch	xAttr	hasty	
PersonX beats to the punch	xNeed	to say it quickly	
PersonX beats to the punch	xReact	like a leader	
PersonX beats to the punch	xWant	to win the argument	
PersonX becomes PersonY expert	xAttr	hardworking in his job	
PersonX becomes PersonY expert	xIntent	write about person	127440.0
PersonX becomes PersonY expert	xNeed	to be hired first	
PersonX becomes PersonY expert	xReact	happy	
PersonX becomes PersonY expert	xWant	to work permanently for PersonY	
PersonX becomes a better person	xAttr	motivated	
PersonX becomes a better person	xIntent	none	662968.0
PersonX becomes a better person	xNeed	to reform himself	
PersonX becomes a better person	xReact	awesome	
PersonX becomes a chef	xAttr	accomplished	
PersonX becomes a chef	xIntent	to fulfil a passion or desire	622928.0
PersonX becomes a chef	xNeed	go to culinary school	
PersonX becomes a chef	xReact	they feel accomlished	
PersonX becomes a chef	xWant	work at restaurant	
PersonX becomes a father	xAttr	fortunate	
PersonX becomes a father	xNeed	to convince a woman to have his child.	
PersonX becomes a father	xReact	elated about it	
PersonX becomes a father	xWant	to tell the sex and weight of the baby to everyone in the family.	
PersonX becomes a lifeguard	xAttr	cautious	
PersonX becomes a lifeguard	xIntent	to save the life of people	435437.0
PersonX becomes a lifeguard	xNeed	take swimming classes	
PersonX becomes a lifeguard	xReact	contented about it	
PersonX becomes a lifeguard	xWant	To save lifes	
PersonX becomes a millionaire	xAttr	smart	
PersonX becomes a millionaire	xNeed	to work hard	
PersonX becomes a millionaire	xReact	rich.	
PersonX becomes a millionaire	xWant	to help the poor	
PersonX becomes a model	xAttr	attractive	
PersonX becomes a model	xIntent	to make lots of money.	505124.0
PersonX becomes a model	xNeed	to do photo shoots	
PersonX becomes a model	xReact	successful	
PersonX becomes a nurse	xAttr	accomplished	
PersonX becomes a nurse	xIntent	to care for others	509788.0
PersonX becomes a nurse	xNeed	to go to school	
PersonX becomes a nurse	xReact	intelligent	
PersonX becomes a police officer	xAttr	Fearless	
PersonX becomes a police officer	xIntent	to have a career	328436.0
PersonX becomes a police officer	xNeed	to enroll in the police academy	
PersonX becomes a police officer	xReact	strong	
PersonX becomes a professional gamer	xAttr	disciplined	
PersonX becomes a professional gamer	xIntent	have fun	336090.0
PersonX becomes a professional gamer	xNeed	purchase computer or console	
PersonX becomes a professional gamer	xReact	excited	
PersonX becomes a professional gamer	xWant	enter esports league	
PersonX becomes a success	xAttr	popular	
PersonX becomes a success	xIntent	to do good work	433990.0
PersonX becomes a success	xNeed	become good at what he does	
PersonX becomes a success	xReact	successful	
PersonX becomes a teacher	xAttr	talented	
PersonX becomes a teacher	xIntent	to help kids learn	399122.0
PersonX becomes a teacher	xNeed	to get a degree	
PersonX becomes a teacher	xReact	happy	
PersonX becomes a vegetarian	xAttr	ethical	
PersonX becomes a vegetarian	xIntent	to stand up against animal cruelty	462543.0
PersonX becomes a vegetarian	xNeed	research diets	
PersonX becomes a vegetarian	xReact	healthy.	
PersonX becomes a writer	xAttr	educated	
PersonX becomes a writer	xIntent	to entertain	625014.0
PersonX becomes a writer	xNeed	to study writing	
PersonX becomes a writer	xReact	proud	
PersonX becomes addicted	xAttr	weak	
PersonX becomes addicted	xIntent	none	437147.0
PersonX becomes addicted	xNeed	to start taking a substance	
PersonX becomes addicted	xReact	dependent	
PersonX becomes an artist	xAttr	hardworking	
PersonX becomes an artist	xNeed	to like art	
PersonX becomes an artist	xReact	like he has an outlet for himself	
PersonX becomes an artist	xWant	to sell their art	
PersonX becomes an astronaut	xAttr	adventurous	
PersonX becomes an astronaut	xIntent	to fly into space	471001.0
PersonX becomes an astronaut	xNeed	to take tests	
PersonX becomes an astronaut	xReact	exhilarated.	
PersonX becomes aware	xAttr	focused	
PersonX becomes aware	xNeed	to pay attention	
PersonX becomes aware	xReact	he knows everything	
PersonX becomes aware	xWant	to know when something happens	
PersonX becomes better	xAttr	healthy	
PersonX becomes better	xIntent	set an example	461496.0
PersonX becomes better	xNeed	practice tennis	
PersonX becomes better	xReact	better	
PersonX becomes cold	xAttr	Mean	
PersonX becomes cold	xNeed	to of been warm	
PersonX becomes cold	xReact	chilly	
PersonX becomes cold	xWant	close a window	
PersonX becomes confident	xAttr	confident	
PersonX becomes confident	xIntent	to be better	624501.0
PersonX becomes confident	xNeed	believe in himself	
PersonX becomes confident	xReact	proud	
PersonX becomes effective on PersonY	xAttr	persistent	
PersonX becomes effective on PersonY	xNeed	to approach PersonY	
PersonX becomes effective on PersonY	xReact	exuberant	
PersonX becomes effective on PersonY	xWant	to continue interacting with PersonY	
PersonX becomes good friends	xAttr	friendly	
PersonX becomes good friends	xIntent	wanted as a person	147478.0
PersonX becomes good friends	xNeed	ask for name	
PersonX becomes good friends	xReact	good and sociable	
PersonX becomes good friends	xWant	go to movie	
PersonX becomes hungry	xAttr	starving	
PersonX becomes hungry	xNeed	go to play out side	
PersonX becomes hungry	xReact	hungry	
PersonX becomes hungry	xWant	to eat lunch	
PersonX becomes infected	xAttr	frightened	
PersonX becomes infected	xNeed	to get a cut	
PersonX becomes infected	xReact	scared	
PersonX becomes infected	xWant	to take medication	
PersonX becomes lost	xAttr	unintelligent	
PersonX becomes lost	xIntent	none	698108.0
PersonX becomes lost	xNeed	try to go somewhere	
PersonX becomes lost	xReact	scared	
PersonX becomes lost	xWant	to find their way	
PersonX becomes mad	xAttr	annoyed	
PersonX becomes mad	xIntent	none	396721.0
PersonX becomes mad	xNeed	to have gotten into an argument	
PersonX becomes mad	xReact	mad	
PersonX becomes popular	xAttr	pretty	
PersonX becomes popular	xNeed	get other's approval	
PersonX becomes popular	xReact	well liked	
PersonX becomes popular	xWant	to be a leader	
PersonX becomes president	xAttr	admirable	
PersonX becomes president	xIntent	to lead	496734.0
PersonX becomes president	xNeed	to run for president	
PersonX becomes president	xReact	successful	
PersonX becomes rich	xAttr	talented	
PersonX becomes rich	xNeed	to win the lottery	
PersonX becomes rich	xReact	happy.	
PersonX becomes rich	xWant	to retire	
PersonX becomes suspicious	xAttr	worried	
PersonX becomes suspicious	xIntent	none	637521.0
PersonX becomes suspicious	xNeed	to learn new information	
PersonX becomes suspicious	xReact	suspicious	
PersonX becomes suspicious	xWant	to find the truth	
PersonX becomes terrified	xAttr	cautious	
PersonX becomes terrified	xIntent	none	430916.0
PersonX becomes terrified	xNeed	see something bad	
PersonX becomes terrified	xReact	scared	
PersonX becomes the best of friends	xAttr	friendly	
PersonX becomes the best of friends	xIntent	to be loyal to his friend.	359197.0
PersonX becomes the best of friends	xNeed	to have a friend	
PersonX becomes the best of friends	xReact	happy.	
PersonX becomes tired	xAttr	hardworking	
PersonX becomes tired	xIntent	to get fit	506860.0
PersonX becomes tired	xNeed	to work all day	
PersonX becomes tired	xReact	exhausted	
PersonX becomes tired	xWant	to go to bed	
PersonX becomes too much	xAttr	hyper	
PersonX becomes too much	xNeed	to get over zealous	
PersonX becomes too much	xReact	smug	
PersonX becomes too much	xWant	to relax for a bit	
PersonX becomes upset	xAttr	tempermental	
PersonX becomes upset	xNeed	to experience an upsetting event.	
PersonX becomes upset	xReact	sad	
PersonX becomes upset	xWant	to have a good cry.	
PersonX becomes very angry	xAttr	rude	
PersonX becomes very angry	xNeed	to go into public	
PersonX becomes very angry	xReact	bad.	
PersonX becomes very angry	xWant	to rant	
PersonX becomes very close	xAttr	open	
PersonX becomes very close	xNeed	to find it	
PersonX becomes very close	xReact	happy	
PersonX becomes very close	xWant	to interact with it	
PersonX becomes very good	xAttr	experienced	
PersonX becomes very good	xNeed	practice	
PersonX becomes very good	xReact	better	
PersonX becomes very good	xWant	keep practicing	
PersonX becomes very interested	xAttr	curious	
PersonX becomes very interested	xIntent	to learn a new skill or trade	451771.0
PersonX becomes very interested	xNeed	to be aware	
PersonX becomes very interested	xReact	interested	
PersonX becomes very interested	xWant	to ask more questions	
PersonX becomes very popular	xAttr	friendly	
PersonX becomes very popular	xIntent	none	457658.0
PersonX becomes very popular	xNeed	to struggle	
PersonX becomes very popular	xReact	powerful	
PersonX becomes very sad	xAttr	disobedient	
PersonX becomes very sad	xIntent	none	518968.0
PersonX becomes very sad	xNeed	to get a bad new	
PersonX becomes very sad	xReact	sad	
PersonX becomes very successful	xAttr	determined	
PersonX becomes very successful	xNeed	to come up with a plan	
PersonX becomes very successful	xReact	proud of their accomplishments	
PersonX becomes very successful	xWant	to spend money they make	
PersonX becomes worried	xAttr	slow	
PersonX becomes worried	xIntent	none	460109.0
PersonX becomes worried	xNeed	to think about something	
PersonX becomes worried	xReact	worried	
PersonX begins PersonX's march	xAttr	charitable	
PersonX begins PersonX's march	xIntent	to be an activist	99319.0
PersonX begins PersonX's march	xNeed	to pack	
PersonX begins PersonX's march	xReact	justified	
