Unnamed: 0	prefix	input_text	target_text
71161	xAttr	PersonX affects adversely the ___	harmful
71126	xIntent	PersonX affects adversely the ___	more money because of high tax
71144	xNeed	PersonX affects adversely the ___	to talk in class
71130	xReact	PersonX affects adversely the ___	dejected
71150	xWant	PersonX affects adversely the ___	to gain power
61988	oReact	PersonX affects one 's ___	unhappy,dissatified
62020	xAttr	PersonX affects one 's ___	dominant
61992	xIntent	PersonX affects one 's ___	be a materially positive influence able to bring relief & comfort to other people's lives.
62012	xNeed	PersonX affects one 's ___	to disturb them
61990	xReact	PersonX affects one 's ___	unhappy,worried
62014	xWant	PersonX affects one 's ___	to hurt them
25089	oReact	PersonX affects people 's ___	influenced, changed, controlled
25090	xIntent	PersonX affects people 's ___	to influence
25094	xReact	PersonX affects people 's ___	in control
25105	xWant	PersonX affects people 's ___	be acknowledged
296559	oReact	PersonX affords PersonX's rent	appreciative
296590	xAttr	PersonX affords PersonX's rent	hard-working
296579	xNeed	PersonX affords PersonX's rent	to work overtime
296561	xReact	PersonX affords PersonX's rent	satisfied
296571	xWant	PersonX affords PersonX's rent	Went out on the town.
84519	oReact	PersonX affords PersonY opportunity	also happy
84546	xAttr	PersonX affords PersonY opportunity	caring
84520	xIntent	PersonX affords PersonY opportunity	to give persony a chance
84541	xNeed	PersonX affords PersonY opportunity	KNOWLEDGE TO FOLLOW THROUGH WITH OPPPORTUNITY
84521	xReact	PersonX affords PersonY opportunity	happy
84544	xWant	PersonX affords PersonY opportunity	to see PersonY reach success
606414	xAttr	PersonX affords PersonY pleasure	Selfless
606404	xNeed	PersonX affords PersonY pleasure	to understand PersonY
606406	xWant	PersonX affords PersonY pleasure	to benefit from PersonY
265615	oReact	PersonX affords PersonY the opportunity	grateful
265616	xIntent	PersonX affords PersonY the opportunity	to be helpful
265632	xNeed	PersonX affords PersonY the opportunity	to offer something to PersonY
265617	xReact	PersonX affords PersonY the opportunity	helpful
418415	oReact	PersonX affords a car	happy
418438	xAttr	PersonX affords a car	flashy
418416	xIntent	PersonX affords a car	to get places quicker
418428	xNeed	PersonX affords a car	to save money.
418418	xReact	PersonX affords a car	proud
418429	xWant	PersonX affords a car	to drive the car.
344469	xReact	PersonX affords a new one	interested
697208	oReact	PersonX affords college	hopefully will be supportive
697235	xAttr	PersonX affords college	dependable
387236	xIntent	PersonX affords one	to enjoy something nice
387245	xNeed	PersonX affords one	to have money for it
387237	xReact	PersonX affords one	happy
387247	xWant	PersonX affords one	to help his friends
416646	oReact	PersonX agrees and went	happy that he went.
416663	xAttr	PersonX agrees and went	amicable
416648	xIntent	PersonX agrees and went	to go and have fun.
416659	xNeed	PersonX agrees and went	to listen
416650	xReact	PersonX agrees and went	glad that he went.
416656	xWant	PersonX agrees and went	to get there
410727	oReact	PersonX agrees to a date	giddy
410751	xAttr	PersonX agrees to a date	interested
410721	xIntent	PersonX agrees to a date	to start a relationship
410740	xNeed	PersonX agrees to a date	to think about the date
410723	xReact	PersonX agrees to a date	nervous
410741	xWant	PersonX agrees to a date	to take a shower
399293	xAttr	PersonX agrees to go	cooperative
399272	xIntent	PersonX agrees to go	settle the tension
399273	xReact	PersonX agrees to go	calm
399286	xWant	PersonX agrees to go	to hop in the car a drive
342328	oReact	PersonX agrees to go with PersonY	supportive
342371	xAttr	PersonX agrees to go with PersonY	agreeable
342338	xIntent	PersonX agrees to go with PersonY	companionship
342360	xNeed	PersonX agrees to go with PersonY	to know where they are going
342333	xReact	PersonX agrees to go with PersonY	good for having a friend
342368	xWant	PersonX agrees to go with PersonY	To fulfill an obligation
363752	oReact	PersonX agrees to help PersonY	grateful
363783	xAttr	PersonX agrees to help PersonY	friendly
363753	xIntent	PersonX agrees to help PersonY	to of assistance
363773	xNeed	PersonX agrees to help PersonY	to talk to PersonY
363754	xReact	PersonX agrees to help PersonY	like a good person
363775	xWant	PersonX agrees to help PersonY	to ask PersonY what is needed
365503	oReact	PersonX agrees to take PersonY	uninspired
365525	xAttr	PersonX agrees to take PersonY	helpful
365504	xIntent	PersonX agrees to take PersonY	to lend a hand
365506	xReact	PersonX agrees to take PersonY	liable
365518	xWant	PersonX agrees to take PersonY	to provide feedback
688768	xIntent	PersonX agrees to the date	to go out
688787	xNeed	PersonX agrees to the date	Come to decision
688782	xWant	PersonX agrees to the date	Go out on date
431674	oReact	PersonX agrees to try it	excited
431716	xAttr	PersonX agrees to try it	agreeable
431682	xIntent	PersonX agrees to try it	to know how it tastes
431697	xNeed	PersonX agrees to try it	think about it
431683	xReact	PersonX agrees to try it	adventurous
431699	xWant	PersonX agrees to try it	find out how to accomplish it
606486	oReact	PersonX agrees upon by the parties	happy
606502	xAttr	PersonX agrees upon by the parties	just
606484	xIntent	PersonX agrees upon by the parties	to have the protection of a contract
606497	xNeed	PersonX agrees upon by the parties	to find both parties
606488	xReact	PersonX agrees upon by the parties	cooperative
606499	xWant	PersonX agrees upon by the parties	send them copies of the agreement
296288	oReact	PersonX aims PersonX's gun	hurt
296317	xAttr	PersonX aims PersonX's gun	threatening
296289	xIntent	PersonX aims PersonX's gun	to shoot the gun
296313	xNeed	PersonX aims PersonX's gun	put in bullets
296293	xReact	PersonX aims PersonX's gun	glad to have practiced
296314	xWant	PersonX aims PersonX's gun	fire the gun
214968	oReact	PersonX airs PersonX's dirty laundry in public	embarrassed
215007	xAttr	PersonX airs PersonX's dirty laundry in public	unburdened
214984	xNeed	PersonX airs PersonX's dirty laundry in public	to approach people
87114	xIntent	PersonX allays PersonX's fears	to feel better
87115	xReact	PersonX allays PersonX's fears	relieved
87130	xWant	PersonX allays PersonX's fears	to help him
94913	oReact	PersonX allays PersonY's fears	safe.
94951	xAttr	PersonX allays PersonY's fears	concerned
94917	xIntent	PersonX allays PersonY's fears	to calm persony
94931	xNeed	PersonX allays PersonY's fears	to show PersonY there is no danger
94915	xReact	PersonX allays PersonY's fears	helpful.
94944	xWant	PersonX allays PersonY's fears	to talk y in to something
494441	xAttr	PersonX allergic to cats	not well
494415	xReact	PersonX allergic to cats	bad if a cat is nearby.
1350	xIntent	PersonX allocates ___ efficiently	to control the situation
241455	oReact	PersonX allows PersonY access	happy
241460	xIntent	PersonX allows PersonY access	to let someone in somewhere
241457	xReact	PersonX allows PersonY access	happy about achieving his goal.
241481	xWant	PersonX allows PersonY access	To open the gate for Y
109557	oReact	PersonX allows PersonY time	grateful
109582	xAttr	PersonX allows PersonY time	accomodating
109558	xIntent	PersonX allows PersonY time	to be kind
109573	xNeed	PersonX allows PersonY time	to know they need it
109559	xReact	PersonX allows PersonY time	good
360576	oReact	PersonX allows PersonY to keep the dog	thankful
360615	xAttr	PersonX allows PersonY to keep the dog	malleable
360578	xIntent	PersonX allows PersonY to keep the dog	to be nice
360600	xNeed	PersonX allows PersonY to keep the dog	talk to person y
360580	xReact	PersonX allows PersonY to keep the dog	happy
360596	xWant	PersonX allows PersonY to keep the dog	to relieved of responsibility
51746	oReact	PersonX allows ___ to enter	grateful
51747	xIntent	PersonX allows ___ to enter	to be respectful
51771	xNeed	PersonX allows ___ to enter	to open the door
51748	xReact	PersonX allows ___ to enter	proud
51762	xWant	PersonX allows ___ to enter	To relax
437074	xAttr	PersonX allows pets	kind
437048	xReact	PersonX allows pets	excited
437061	xWant	PersonX allows pets	to make pets are taken care of
473508	xAttr	PersonX almost gave	Weak
473500	xNeed	PersonX almost gave	to decide to give
484780	xIntent	PersonX almost gave up	to persevere
459239	oReact	PersonX almost hit	nervous.
459266	xAttr	PersonX almost hit	clumsy
459258	xNeed	PersonX almost hit	to not be seeing where they are goin
459241	xReact	PersonX almost hit	angry.
459262	xWant	PersonX almost hit	to breath in and out
340056	oReact	PersonX almost hit PersonY	scared
340073	xAttr	PersonX almost hit PersonY	careless
340057	xIntent	PersonX almost hit PersonY	to hurt persony
340065	xNeed	PersonX almost hit PersonY	To be mad at Y
340067	xWant	PersonX almost hit PersonY	To abuse
534581	oReact	PersonX almost hit ___	scared
534616	xAttr	PersonX almost hit ___	fortunate
534577	xIntent	PersonX almost hit ___	to keep control
534588	xReact	PersonX almost hit ___	shook
534603	xWant	PersonX almost hit ___	to reflect on their poor decisions
443283	xAttr	PersonX almost ran	unsure
443256	xIntent	PersonX almost ran	to avoid consequences
443265	xNeed	PersonX almost ran	think they could help
443254	xReact	PersonX almost ran	relived
477703	xWant	PersonX also asked	to understand the response
167915	oReact	PersonX also asked PersonY	glad that they got asked out by x, they had a crush on x
167917	xIntent	PersonX also asked PersonY	to go to the movies with person
167941	xNeed	PersonX also asked PersonY	to have questions
167918	xReact	PersonX also asked PersonY	good because person said yes
556643	oReact	PersonX also asked ___	knowing
556680	xAttr	PersonX also asked ___	curious
556641	xIntent	PersonX also asked ___	to find out something.
556664	xNeed	PersonX also asked ___	to be ordering food
556642	xReact	PersonX also asked ___	smarter
556672	xWant	PersonX also asked ___	to find out what's going on
694562	xAttr	PersonX also ate	gluttonous
694558	xNeed	PersonX also ate	to order food at the restaurant
694555	xWant	PersonX also ate	to obtain energy
557586	xIntent	PersonX also ate ___	to be more fit and healthy
557587	xReact	PersonX also ate ___	satisfied with himself
557094	oReact	PersonX also bought ___	appreciated
557102	xIntent	PersonX also bought ___	something new
557097	xReact	PersonX also bought ___	kind
550526	oReact	PersonX also enjoyed ___	happy
550548	xAttr	PersonX also enjoyed ___	fulfilled
550541	xNeed	PersonX also enjoyed ___	to carry out something
550535	xReact	PersonX also enjoyed ___	pleased
550543	xWant	PersonX also enjoyed ___	to rest
471274	oReact	PersonX also found	like they discovered the same thing
471286	xNeed	PersonX also found	to go and look
641711	xIntent	PersonX also found ___	to clean out her closet.
641729	xNeed	PersonX also found ___	to look around
641709	xReact	PersonX also found ___	concerned
641736	xWant	PersonX also found ___	buy new clothes
700716	oReact	PersonX also gave	thankful
700747	xAttr	PersonX also gave	generous
700722	xIntent	PersonX also gave	to be helpful
700738	xNeed	PersonX also gave	to have more to give
700718	xReact	PersonX also gave	happy
700734	xWant	PersonX also gave	to give again
592222	xAttr	PersonX also gave PersonY	selfless
592199	xIntent	PersonX also gave PersonY	to be giving
592201	xReact	PersonX also gave PersonY	appreciative
592218	xWant	PersonX also gave PersonY	to give
592866	oReact	PersonX also gave PersonY ___	reassured
592902	xAttr	PersonX also gave PersonY ___	stern
592892	xNeed	PersonX also gave PersonY ___	Sees a patient.
592868	xReact	PersonX also gave PersonY ___	helpful
592888	xWant	PersonX also gave PersonY ___	to talk to Y
537528	oReact	PersonX also gave ___	positively from the outcome
537571	xAttr	PersonX also gave ___	friendly
537529	xIntent	PersonX also gave ___	wants to give something to another person
537563	xNeed	PersonX also gave ___	to have other things they can give
537536	xReact	PersonX also gave ___	happy
537559	xWant	PersonX also gave ___	to let persony know they are happy
389186	xIntent	PersonX also got	to acquire something
389198	xNeed	PersonX also got	to buy something
389187	xReact	PersonX also got	satisfied
389204	xWant	PersonX also got	cheerful
553485	oReact	PersonX also grabbed ___	good
553507	xAttr	PersonX also grabbed ___	resourceful
553483	xIntent	PersonX also grabbed ___	to stock up
553496	xNeed	PersonX also grabbed ___	to extend his hands
553481	xReact	PersonX also grabbed ___	attractive
553506	xWant	PersonX also grabbed ___	to be prepared
497930	oReact	PersonX also helped	assisted
689836	xAttr	PersonX also kept	sentimental
689814	xIntent	PersonX also kept	to save it
689825	xNeed	PersonX also kept	listen attentively
689815	xReact	PersonX also kept	content to still have it
689834	xWant	PersonX also kept	to raise it
623929	oReact	PersonX also made	recognized
623925	xIntent	PersonX also made	to make something
623927	xReact	PersonX also made	useful
563952	xAttr	PersonX also made ___	dedicated
563945	xNeed	PersonX also made ___	to collect the ingredients
563947	xWant	PersonX also made ___	to display them on a bowl
422180	oReact	PersonX also noticed	also aware
422207	xAttr	PersonX also noticed	perceptive
422204	xWant	PersonX also noticed	to get one themself
411087	xIntent	PersonX also picked	to have a certain kind
411103	xNeed	PersonX also picked	for the person to pick the same one
411088	xReact	PersonX also picked	satisfied
471805	oReact	PersonX also played	good to have someone that played also
471835	xAttr	PersonX also played	joyful
471830	xWant	PersonX also played	to rest
