input_text	prefix	target_text	Unnamed: 0
PersonX beats PersonX's wife	xIntent	to be in control	99644.0
PersonX beats PersonX's wife	xReact	satisfied	
PersonX beats PersonX's wife	xWant	to hurt their wife	
PersonX beats PersonY's brains out	xAttr	wicked	
PersonX beats PersonY's brains out	xIntent	to be aggressive	214024.0
PersonX beats PersonY's brains out	xReact	angry	
PersonX beats PersonY's brains out	xWant	to bury PersonY	
PersonX beats PersonY's brother	xAttr	Violent	
PersonX beats PersonY's brother	xIntent	to win in the basketball game	568826.0
PersonX beats PersonY's brother	xReact	happy	
PersonX beats PersonY's brother	xWant	to check if the brother learned his lessons	
PersonX beats PersonY's dad	xAttr	violent	
PersonX beats PersonY's dad	xIntent	revenge	570909.0
PersonX beats PersonY's dad	xReact	competitive	
PersonX beats PersonY's dad	xWant	to win the competition	
PersonX beats PersonY's friend	xAttr	aggressive	
PersonX beats PersonY's friend	xIntent	to win	310258.0
PersonX beats PersonY's friend	xReact	powerful	
PersonX beats PersonY's friend	xWant	to fight hard	
PersonX beats PersonY's personal record	xAttr	good	
PersonX beats PersonY's personal record	xIntent	they were driven by competition	676854.0
PersonX beats PersonY's personal record	xReact	being a winner	
PersonX beats PersonY's personal record	xWant	to celebrate	
PersonX beats a dead horse	xAttr	aggressive	
PersonX beats a dead horse	xIntent	to win an argument	202231.0
PersonX beats a dead horse	xReact	stressed	
PersonX beats a dead horse	xWant	to continue beating	
PersonX beats a retreat	xAttr	competent	
PersonX beats a retreat	xIntent	to escape	600777.0
PersonX beats a retreat	xReact	scared	
PersonX beats a retreat	xWant	to get as far away as possible	
PersonX beats banaghan	xAttr	a liar	
PersonX beats banaghan	xIntent	overcome a complication using wit	213947.0
PersonX beats banaghan	xReact	cunning and smart	
PersonX beats banaghan	xWant	to take revenge	
PersonX beats feet	xAttr	rushed	
PersonX beats feet	xIntent	none	666405.0
PersonX beats feet	xReact	bored	
PersonX beats feet	xWant	to keep beat	
PersonX beats the bishop	xAttr	aggressive	
PersonX beats the bishop	xIntent	to hurt the bishop	199828.0
PersonX beats the bishop	xReact	victorious	
PersonX beats the bishop	xWant	to run from the police	
PersonX beats the cancer	xAttr	lucky	
PersonX beats the cancer	xIntent	to be better	520583.0
PersonX beats the cancer	xReact	like they have overcame a great obstacle	
PersonX beats the cancer	xWant	to monitor for cancer	
PersonX beats the clock	xAttr	quick	
PersonX beats the clock	xIntent	to get things done.	205663.0
PersonX beats the clock	xReact	relieved the task is over	
PersonX beats the clock	xWant	Calm down	
PersonX beats the game	xAttr	competitive	
PersonX beats the game	xIntent	to complete the game	475624.0
PersonX beats the game	xReact	satisfied	
PersonX beats the game	xWant	to go for a beer	
PersonX beats the meat	xAttr	obsessed	
PersonX beats the meat	xIntent	to cook	220675.0
PersonX beats the meat	xReact	good	
PersonX beats the meat	xWant	Season it up.	
PersonX beats to the punch	xAttr	hasty	
PersonX beats to the punch	xIntent	to be first	237755.0
PersonX beats to the punch	xReact	like a leader	
PersonX beats to the punch	xWant	to win the argument	
PersonX becomes PersonY actor	xAttr	a mimic	
PersonX becomes PersonY actor	xIntent	to become celebrity	589369.0
PersonX becomes PersonY actor	xReact	happy about success	
PersonX becomes PersonY actor	xWant	to spend time with personY	
PersonX becomes PersonY adult	xAttr	responsible	
PersonX becomes PersonY adult	xIntent	none	112871.0
PersonX becomes PersonY adult	xReact	happy	
PersonX becomes PersonY adult	xWant	assume responsibility	
PersonX becomes PersonY advocate	xAttr	skilled	
PersonX becomes PersonY advocate	xIntent	to be his voice	251165.0
PersonX becomes PersonY advocate	xReact	strong	
PersonX becomes PersonY advocate	xWant	to solve his problem	
PersonX becomes PersonY architect	xAttr	Boss	
PersonX becomes PersonY architect	xIntent	to be of assistance	260260.0
PersonX becomes PersonY architect	xReact	good.	
PersonX becomes PersonY architect	xWant	to build something amazing	
PersonX becomes PersonY artist	xAttr	creative	
PersonX becomes PersonY artist	xIntent	to earn money	121410.0
PersonX becomes PersonY artist	xReact	proud	
PersonX becomes PersonY artist	xWant	to paint for them	
PersonX becomes PersonY author	xAttr	studious	
PersonX becomes PersonY author	xIntent	to be helpful	256639.0
PersonX becomes PersonY author	xReact	accomplished	
PersonX becomes PersonY author	xWant	to write for persony	
PersonX becomes PersonY element	xAttr	useful to person Y	
PersonX becomes PersonY element	xIntent	none	266888.0
PersonX becomes PersonY element	xReact	happy	
PersonX becomes PersonY element	xWant	To make self identity	
PersonX becomes PersonY end	xAttr	sovereign	
PersonX becomes PersonY end	xIntent	to see justice	275203.0
PersonX becomes PersonY end	xReact	justified in their actions	
PersonX becomes PersonY end	xWant	to apologize	
PersonX becomes PersonY engineer	xAttr	qualified	
PersonX becomes PersonY engineer	xIntent	to have a good job.	81606.0
PersonX becomes PersonY engineer	xReact	pride	
PersonX becomes PersonY engineer	xWant	to get a job as an engineer	
PersonX becomes PersonY expert	xAttr	hardworking in his job	
PersonX becomes PersonY expert	xIntent	to get close to person	127439.0
PersonX becomes PersonY expert	xReact	happy	
PersonX becomes PersonY expert	xWant	to work permanently for PersonY	
PersonX becomes PersonY friend	xAttr	Kind	
PersonX becomes PersonY friend	xIntent	to be social.	255245.0
PersonX becomes PersonY friend	xReact	good	
PersonX becomes PersonY friend	xWant	to invite PersonY over	
PersonX becomes PersonY instrument	xAttr	flexible	
PersonX becomes PersonY instrument	xIntent	to be becomes instrument	73711.0
PersonX becomes PersonY instrument	xReact	happy	
PersonX becomes PersonY instrument	xWant	review their performance	
PersonX becomes PersonY man	xAttr	committed	
PersonX becomes PersonY man	xIntent	to be persony's man	243278.0
PersonX becomes PersonY man	xReact	loved	
PersonX becomes PersonY man	xWant	to be together	
PersonX becomes PersonY obsession	xAttr	attractive	
PersonX becomes PersonY obsession	xIntent	none	262676.0
PersonX becomes PersonY obsession	xReact	concerned	
PersonX becomes PersonY obsession	xWant	to make an impression	
PersonX becomes PersonY officer	xAttr	strong	
PersonX becomes PersonY officer	xIntent	to perform succeed	650224.0
PersonX becomes PersonY officer	xReact	great	
PersonX becomes PersonY officer	xWant	to find a job at the beach	
PersonX becomes PersonY's friend	xAttr	open-minded	
PersonX becomes PersonY's friend	xIntent	to get closer to persony	94544.0
PersonX becomes PersonY's friend	xReact	satisfied and happy about a new friendship	
PersonX becomes PersonY's friend	xWant	to hang out	
PersonX becomes PersonY's president	xAttr	smart	
PersonX becomes PersonY's president	xIntent	none	127237.0
PersonX becomes PersonY's president	xReact	excited by the opportunity	
PersonX becomes PersonY's president	xWant	to make a difference.	
PersonX becomes a better person	xAttr	motivated	
PersonX becomes a better person	xIntent	none	662968.0
PersonX becomes a better person	xReact	awesome	
PersonX becomes a better person	xWant	to marry a girl	
PersonX becomes a chef	xAttr	accomplished	
PersonX becomes a chef	xIntent	to share their wonderful culinary talent with others	622927.0
PersonX becomes a chef	xReact	they feel accomlished	
PersonX becomes a chef	xWant	work at restaurant	
PersonX becomes a couple	xAttr	Combining	
PersonX becomes a couple	xIntent	to be partnered	502611.0
PersonX becomes a couple	xReact	fulfilled	
PersonX becomes a couple	xWant	to get to know them better	
PersonX becomes a father	xAttr	fortunate	
PersonX becomes a father	xIntent	to start a family	522124.0
PersonX becomes a father	xReact	elated about it	
PersonX becomes a father	xWant	to tell the sex and weight of the baby to everyone in the family.	
PersonX becomes a lifeguard	xAttr	cautious	
PersonX becomes a lifeguard	xIntent	fulfillment	435441.0
PersonX becomes a lifeguard	xReact	contented about it	
PersonX becomes a lifeguard	xWant	To save lifes	
PersonX becomes a millionaire	xAttr	smart	
PersonX becomes a millionaire	xIntent	to be wealthy.	530381.0
PersonX becomes a millionaire	xReact	rich.	
PersonX becomes a millionaire	xWant	to help the poor	
PersonX becomes a model	xAttr	attractive	
PersonX becomes a model	xIntent	to be in magazines.	505123.0
PersonX becomes a model	xReact	successful	
PersonX becomes a model	xWant	to model for brand designers	
PersonX becomes a nurse	xAttr	accomplished	
PersonX becomes a nurse	xIntent	to help others	509787.0
PersonX becomes a nurse	xReact	intelligent	
PersonX becomes a nurse	xWant	to make good pay	
PersonX becomes a police officer	xAttr	Fearless	
PersonX becomes a police officer	xIntent	to protect the public	328429.0
PersonX becomes a police officer	xReact	strong	
PersonX becomes a police officer	xWant	to serve people	
PersonX becomes a professional gamer	xAttr	disciplined	
PersonX becomes a professional gamer	xIntent	to make money gaming	336094.0
PersonX becomes a professional gamer	xReact	excited	
PersonX becomes a professional gamer	xWant	enter esports league	
PersonX becomes a star	xAttr	disciplined	
PersonX becomes a star	xIntent	to become famous	405704.0
PersonX becomes a star	xReact	good about themselves	
PersonX becomes a star	xWant	to stay famous	
PersonX becomes a success	xAttr	popular	
PersonX becomes a success	xIntent	to do good work	433990.0
PersonX becomes a success	xReact	successful	
PersonX becomes a success	xWant	use his success to make money	
PersonX becomes a teacher	xAttr	talented	
PersonX becomes a teacher	xIntent	to pass on knowledge	399110.0
PersonX becomes a teacher	xReact	happy	
PersonX becomes a teacher	xWant	to get tenure	
PersonX becomes a vegan	xAttr	healthy	
PersonX becomes a vegan	xIntent	to be healthy.	512318.0
PersonX becomes a vegan	xReact	proud of their choice	
PersonX becomes a vegan	xWant	to eat healthier	
PersonX becomes a vegetarian	xAttr	ethical	
PersonX becomes a vegetarian	xIntent	to stand up against animal cruelty	462543.0
PersonX becomes a vegetarian	xReact	healthy.	
PersonX becomes a vegetarian	xWant	look up vegan recipes	
PersonX becomes a writer	xAttr	educated	
PersonX becomes a writer	xIntent	to entertain	625014.0
PersonX becomes a writer	xReact	proud	
PersonX becomes a writer	xWant	to make a lot of money	
PersonX becomes addicted	xAttr	weak	
PersonX becomes addicted	xIntent	none	437140.0
PersonX becomes addicted	xReact	dependent	
PersonX becomes addicted	xWant	to enter rehab	
PersonX becomes afraid	xAttr	vulnerable	
PersonX becomes afraid	xIntent	none	505658.0
PersonX becomes afraid	xReact	scared	
PersonX becomes afraid	xWant	turn on the lights	
PersonX becomes an actor	xAttr	famous	
PersonX becomes an actor	xIntent	to appear on film or stage	412352.0
PersonX becomes an actor	xReact	excited	
PersonX becomes an actor	xWant	to perform well	
PersonX becomes an artist	xAttr	hardworking	
PersonX becomes an artist	xIntent	to be creative	496891.0
PersonX becomes an artist	xReact	like he has an outlet for himself	
PersonX becomes an artist	xWant	to sell their art	
PersonX becomes an astronaut	xAttr	adventurous	
PersonX becomes an astronaut	xIntent	to fly into space	471001.0
PersonX becomes an astronaut	xReact	exhilarated.	
PersonX becomes an astronaut	xWant	to go to space	
PersonX becomes an expert	xAttr	masterful	
PersonX becomes an expert	xIntent	to be successful	415100.0
PersonX becomes an expert	xReact	accomplished	
PersonX becomes an expert	xWant	to earn money	
PersonX becomes angry	xAttr	inpatient	
PersonX becomes angry	xIntent	none	399758.0
PersonX becomes angry	xReact	upset mad	
PersonX becomes angry	xWant	to settle the score	
PersonX becomes annoyed	xAttr	irritable	
PersonX becomes annoyed	xIntent	none	409569.0
PersonX becomes annoyed	xReact	upset and annoyed	
PersonX becomes annoyed	xWant	to take a deep breath	
PersonX becomes anxious	xAttr	neurotic	
PersonX becomes anxious	xIntent	none	412815.0
PersonX becomes anxious	xReact	nervous	
PersonX becomes anxious	xWant	to relax	
PersonX becomes aware	xAttr	focused	
PersonX becomes aware	xIntent	none	434881.0
PersonX becomes aware	xReact	he knows everything	
PersonX becomes aware	xWant	to know when something happens	
PersonX becomes best friends	xAttr	sociable	
PersonX becomes best friends	xIntent	connection	147149.0
PersonX becomes best friends	xReact	supported	
PersonX becomes best friends	xWant	Stay close	
PersonX becomes better	xAttr	healthy	
PersonX becomes better	xIntent	set an example	461496.0
PersonX becomes better	xReact	better	
PersonX becomes better	xWant	win the game	
PersonX becomes bored	xAttr	restless	
PersonX becomes bored	xIntent	none	461947.0
PersonX becomes bored	xReact	bored	
PersonX becomes bored	xWant	to explore around	
PersonX becomes clear to PersonY	xAttr	aware	
PersonX becomes clear to PersonY	xIntent	none	189881.0
PersonX becomes clear to PersonY	xReact	aware	
PersonX becomes clear to PersonY	xWant	to append their statement	
PersonX becomes close	xAttr	friendly	
PersonX becomes close	xIntent	to have a friend	625436.0
PersonX becomes close	xReact	happy	
PersonX becomes close	xWant	to finish	
PersonX becomes cold	xAttr	Mean	
PersonX becomes cold	xIntent	none	692534.0
PersonX becomes cold	xReact	chilly	
PersonX becomes cold	xWant	close a window	
PersonX becomes concerned	xAttr	worried	
PersonX becomes concerned	xIntent	to care about someone else.	491466.0
PersonX becomes concerned	xReact	like they had concern for good reasons.	
PersonX becomes concerned	xWant	to leave work and go home	
PersonX becomes confident	xAttr	confident	
PersonX becomes confident	xIntent	to feel prepared	624492.0
PersonX becomes confident	xReact	proud	
PersonX becomes confident	xWant	to assert himself	
PersonX becomes depressed	xAttr	ill	
PersonX becomes depressed	xIntent	none	467294.0
PersonX becomes depressed	xReact	sad	
PersonX becomes depressed	xWant	to seek help	
PersonX becomes effective on PersonY	xAttr	persistent	
PersonX becomes effective on PersonY	xIntent	none	278141.0
PersonX becomes effective on PersonY	xReact	exuberant	
PersonX becomes effective on PersonY	xWant	to continue interacting with PersonY	
PersonX becomes excited	xAttr	exuberant	
PersonX becomes excited	xIntent	to meet his lover	485181.0
PersonX becomes excited	xReact	happy	
PersonX becomes excited	xWant	to do it	
PersonX becomes famous	xAttr	hard working	
PersonX becomes famous	xIntent	to  be   popular	621559.0
PersonX becomes famous	xReact	liked	
PersonX becomes famous	xWant	to become a role model	
PersonX becomes fit	xAttr	diligent	
PersonX becomes fit	xIntent	to be healthy	408384.0
PersonX becomes fit	xReact	very happy, healthy, good about himself	
PersonX becomes fit	xWant	to feel better about themselves	
PersonX becomes friends	xAttr	Sharing	
PersonX becomes friends	xIntent	to be friends.	388940.0
PersonX becomes friends	xReact	good.	
PersonX becomes friends	xWant	to continue the friendship	
PersonX becomes friends with PersonY	xAttr	friendly	
PersonX becomes friends with PersonY	xIntent	someone to hang out with	334760.0
PersonX becomes friends with PersonY	xReact	happy to have a new friend	
PersonX becomes friends with PersonY	xWant	to deepen their friendship	
PersonX becomes frightened	xAttr	worried	
PersonX becomes frightened	xIntent	none	628477.0
PersonX becomes frightened	xReact	afraid	
PersonX becomes frightened	xWant	to try to calm down	
PersonX becomes furious	xAttr	emotive	
PersonX becomes furious	xIntent	none	399616.0
PersonX becomes furious	xReact	mad upset	
PersonX becomes furious	xWant	calm down	
PersonX becomes good	xAttr	successful	
PersonX becomes good	xIntent	to impress parents	485631.0
PersonX becomes good	xReact	satisfied	
PersonX becomes good	xWant	To do good to others	
PersonX becomes good friends	xAttr	friendly	
PersonX becomes good friends	xIntent	wanted as a person	147478.0
PersonX becomes good friends	xReact	good and sociable	
PersonX becomes good friends	xWant	go to movie	
PersonX becomes healthier	xAttr	responsible	
PersonX becomes healthier	xIntent	to live longer	413207.0
PersonX becomes healthier	xReact	better about themselves	
PersonX becomes healthier	xWant	to work on it more	
PersonX becomes homeless	xAttr	miserable	
PersonX becomes homeless	xIntent	none	490449.0
PersonX becomes homeless	xReact	upset	
PersonX becomes homeless	xWant	to receive assistance	
PersonX becomes hungry	xAttr	starving	
PersonX becomes hungry	xIntent	none	410348.0
PersonX becomes hungry	xReact	hungry	
PersonX becomes hungry	xWant	to eat lunch	
PersonX becomes impatient	xAttr	impatient	
PersonX becomes impatient	xIntent	something very badly	498111.0
PersonX becomes impatient	xReact	upset	
PersonX becomes impatient	xWant	never go back there again	
PersonX becomes infected	xAttr	frightened	
PersonX becomes infected	xIntent	none	633506.0
PersonX becomes infected	xReact	scared	
PersonX becomes infected	xWant	to take medication	
PersonX becomes like PersonY	xAttr	Follower	
PersonX becomes like PersonY	xIntent	none	104374.0
PersonX becomes like PersonY	xReact	surprised	
PersonX becomes like PersonY	xWant	to stop acting like PersonY	
PersonX becomes lost	xAttr	unintelligent	
PersonX becomes lost	xIntent	none	698111.0
PersonX becomes lost	xReact	scared	
PersonX becomes lost	xWant	to find their way	
PersonX becomes mad	xAttr	annoyed	
PersonX becomes mad	xIntent	none	396721.0
PersonX becomes mad	xReact	mad	
PersonX becomes mad	xWant	to receive an explanation	
PersonX becomes more comfortable	xAttr	relaxed	
PersonX becomes more comfortable	xIntent	to relax	510985.0
PersonX becomes more comfortable	xReact	happy and satisfied	
PersonX becomes more comfortable	xWant	to order a drink	
PersonX becomes more confident	xAttr	talented	
PersonX becomes more confident	xIntent	to be noticed	689222.0
PersonX becomes more confident	xReact	great	
PersonX becomes more confident	xWant	to be respected	
PersonX becomes nervous	xAttr	reactive	
PersonX becomes nervous	xIntent	none	467219.0
PersonX becomes nervous	xReact	nervous	
PersonX becomes nervous	xWant	to calm down	
PersonX becomes popular	xAttr	pretty	
PersonX becomes popular	xIntent	none	463851.0
PersonX becomes popular	xReact	well liked	
PersonX becomes popular	xWant	to be a leader	
PersonX becomes pregnant	xAttr	fertile	
PersonX becomes pregnant	xIntent	to please their partner	400781.0
PersonX becomes pregnant	xReact	like something is postive in their life	
PersonX becomes pregnant	xWant	to tell her parents	
PersonX becomes president	xAttr	admirable	
PersonX becomes president	xIntent	none	496725.0
PersonX becomes president	xReact	successful	
PersonX becomes president	xWant	to get elected	
PersonX becomes really good	xAttr	proficient	
PersonX becomes really good	xIntent	to hone their skill	408763.0
PersonX becomes really good	xReact	good about him/herself	
PersonX becomes really good	xWant	to become even better	
PersonX becomes rich	xAttr	talented	
PersonX becomes rich	xIntent	none	695764.0
PersonX becomes rich	xReact	happy.	
PersonX becomes rich	xWant	to retire	
PersonX becomes roommates	xAttr	lucky	
PersonX becomes roommates	xIntent	some company	690479.0
PersonX becomes roommates	xReact	excited	
PersonX becomes roommates	xWant	to share cleaning duties	
PersonX becomes sad	xAttr	depressed	
PersonX becomes sad	xIntent	none	460072.0
PersonX becomes sad	xReact	sad	
PersonX becomes sad	xWant	to cry.	
PersonX becomes separated	xAttr	irresponsible	
PersonX becomes separated	xIntent	none	424716.0
PersonX becomes separated	xReact	lonely	
PersonX becomes separated	xWant	to avoid others	
PersonX becomes sick	xAttr	weak	
PersonX becomes sick	xIntent	none	391081.0
PersonX becomes sick	xReact	under the weather	
PersonX becomes sick	xWant	to see the nurse	
PersonX becomes so good	xAttr	kind	
PersonX becomes so good	xIntent	to master something	625526.0
PersonX becomes so good	xReact	accomplished	
PersonX becomes so good	xWant	to turn over a new leaf	
PersonX becomes stronger	xAttr	powerful	
PersonX becomes stronger	xIntent	to be powerful	637685.0
PersonX becomes stronger	xReact	strength	
PersonX becomes stronger	xWant	participate in strongman competition	
PersonX becomes successful	xAttr	hardworking	
PersonX becomes successful	xIntent	to live comfortably	462946.0
PersonX becomes successful	xReact	proud	
PersonX becomes successful	xWant	to celebrate	
PersonX becomes suspicious	xAttr	worried	
PersonX becomes suspicious	xIntent	none	637524.0
PersonX becomes suspicious	xReact	suspicious	
PersonX becomes suspicious	xWant	to find the truth	
PersonX becomes terrified	xAttr	cautious	
PersonX becomes terrified	xIntent	none	430916.0
PersonX becomes terrified	xReact	scared	
PersonX becomes terrified	xWant	to hide	
PersonX becomes the best	xAttr	skilled	
PersonX becomes the best	xIntent	to accomplish something	688671.0
PersonX becomes the best	xReact	excited	
PersonX becomes the best	xWant	to feel good about being the best.	
PersonX becomes the best of friends	xAttr	friendly	
PersonX becomes the best of friends	xIntent	to be loyal to his friend.	359197.0
PersonX becomes the best of friends	xReact	happy.	
PersonX becomes the best of friends	xWant	to hang out with friend	
PersonX becomes tired	xAttr	hardworking	
PersonX becomes tired	xIntent	to get fit	506860.0
PersonX becomes tired	xReact	exhausted	
PersonX becomes tired	xWant	to go to bed	
PersonX becomes too much	xAttr	hyper	
PersonX becomes too much	xIntent	none	627963.0
PersonX becomes too much	xReact	smug	
PersonX becomes too much	xWant	to relax for a bit	
PersonX becomes upset	xAttr	tempermental	
PersonX becomes upset	xIntent	none	457416.0
PersonX becomes upset	xReact	sad	
PersonX becomes upset	xWant	to have a good cry.	
PersonX becomes very angry	xAttr	rude	
PersonX becomes very angry	xIntent	none	631731.0
PersonX becomes very angry	xReact	bad.	
PersonX becomes very angry	xWant	to rant	
PersonX becomes very close	xAttr	open	
PersonX becomes very close	xIntent	to have a friend	414469.0
PersonX becomes very close	xReact	happy	
PersonX becomes very close	xWant	to interact with it	
PersonX becomes very depressed	xAttr	unstable	
PersonX becomes very depressed	xIntent	none	689138.0
PersonX becomes very depressed	xReact	very sad	
PersonX becomes very depressed	xWant	to seek advice	
PersonX becomes very famous	xAttr	successful	
PersonX becomes very famous	xIntent	to be liked	515919.0
PersonX becomes very famous	xReact	lonely	
PersonX becomes very famous	xWant	to get paid to sing	
PersonX becomes very good	xAttr	experienced	
PersonX becomes very good	xIntent	to try his best	398917.0
PersonX becomes very good	xReact	better	
PersonX becomes very good	xWant	keep practicing	
PersonX becomes very interested	xAttr	curious	
PersonX becomes very interested	xIntent	to learn something	451765.0
PersonX becomes very interested	xReact	interested	
PersonX becomes very interested	xWant	to ask more questions	
PersonX becomes very nervous	xAttr	guilty	
PersonX becomes very nervous	xIntent	none	498830.0
PersonX becomes very nervous	xReact	rattled	
PersonX becomes very nervous	xWant	to calm down	
PersonX becomes very popular	xAttr	friendly	
PersonX becomes very popular	xIntent	to be the most famous	457650.0
PersonX becomes very popular	xReact	powerful	
PersonX becomes very popular	xWant	to rise to fame	
PersonX becomes very sad	xAttr	disobedient	
PersonX becomes very sad	xIntent	none	518968.0
PersonX becomes very sad	xReact	sad	
PersonX becomes very sad	xWant	to watch TV	
PersonX becomes very sick	xAttr	sleepy	
PersonX becomes very sick	xIntent	none	454869.0
PersonX becomes very sick	xReact	ill	
PersonX becomes very sick	xWant	to go see a doctor	
PersonX becomes very successful	xAttr	determined	
PersonX becomes very successful	xIntent	to be successful	447696.0
PersonX becomes very successful	xReact	proud of their accomplishments	
PersonX becomes very successful	xWant	to spend money they make	
PersonX becomes very upset	xAttr	angry	
PersonX becomes very upset	xIntent	none	702812.0
PersonX becomes very upset	xReact	sad	
PersonX becomes very upset	xWant	to cool down	
PersonX becomes violently ill	xAttr	Disease Prone	
PersonX becomes violently ill	xIntent	none	619066.0
PersonX becomes violently ill	xReact	sick as a dog.	
PersonX becomes violently ill	xWant	to throw up	
PersonX becomes worried	xAttr	slow	
PersonX becomes worried	xIntent	none	460109.0
PersonX becomes worried	xReact	worried	
PersonX becomes worried	xWant	talk to a friend	
PersonX becomes worse	xAttr	needy	
PersonX becomes worse	xIntent	none	470037.0
PersonX becomes worse	xReact	bad.	
PersonX becomes worse	xWant	rest	
PersonX becomes worse and worse	xAttr	unwell	
PersonX becomes worse and worse	xIntent	none	374270.0
PersonX becomes worse and worse	xReact	sick and terrible	
PersonX becomes worse and worse	xWant	gets unhappy	
PersonX begins PersonX's career	xAttr	hardworking	
PersonX begins PersonX's career	xIntent	to be successful	104972.0
PersonX begins PersonX's career	xReact	excited	
PersonX begins PersonX's career	xWant	to apply for a promotion	
PersonX begins PersonX's march	xAttr	charitable	
PersonX begins PersonX's march	xIntent	to be an activist	99319.0
PersonX begins PersonX's march	xReact	justified	
PersonX begins PersonX's march	xWant	to study the map	
PersonX begins PersonX's search	xAttr	imaginative	
PersonX begins PersonX's search	xIntent	to discover something he or she wants	79155.0
PersonX begins PersonX's search	xReact	hopeful	
PersonX begins PersonX's search	xWant	to gather information on where his identical brother might be.	
PersonX begins PersonX's work	xAttr	late	
PersonX begins PersonX's work	xIntent	to finish his work early	116345.0
PersonX begins PersonX's work	xReact	happy and have peaceful mind	
PersonX begins PersonX's work	xWant	He put his tools out.	
PersonX begins PersonY program	xAttr	accepted	
PersonX begins PersonY program	xIntent	to be proactive.	267369.0
PersonX begins PersonY program	xReact	accomplished.	
PersonX begins PersonY program	xWant	to lose weight	
PersonX begins PersonY work	xAttr	easy going	
PersonX begins PersonY work	xIntent	to help persomy	269005.0
PersonX begins PersonY work	xReact	good about themselves	
PersonX begins PersonY work	xWant	finish the job	
PersonX begins dating	xAttr	confident	
PersonX begins dating	xIntent	to find a partner	472196.0
PersonX begins dating	xReact	interested	
PersonX begins dating	xWant	continue	
PersonX begins digging	xAttr	hardworking	
PersonX begins digging	xIntent	to bury something	514513.0
PersonX begins digging	xReact	strong	
PersonX begins digging	xWant	fill the hole	
PersonX begins eating	xAttr	ravenous	
PersonX begins eating	xIntent	to eat	441810.0
PersonX begins eating	xReact	satisfied with the meal and dessert.	
PersonX begins eating	xWant	to finish all the food on his plate	
PersonX begins high school	xAttr	determined	
PersonX begins high school	xIntent	to be educated	342574.0
PersonX begins high school	xReact	happy	
PersonX begins high school	xWant	to make friends	
PersonX begins playing	xAttr	engaged	
PersonX begins playing	xIntent	to have fun	481456.0
PersonX begins playing	xReact	enjoyment	
PersonX begins playing	xWant	to finish the game	
PersonX begins running	xAttr	adventurous	
PersonX begins running	xIntent	to exercise	690102.0
PersonX begins running	xReact	tired	
PersonX begins running	xWant	to drink a lot of water	
PersonX begins shopping	xAttr	eager	
PersonX begins shopping	xIntent	to buy grocery for himself	427755.0
PersonX begins shopping	xReact	determined	
PersonX begins shopping	xWant	to go to another store	
