	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	index	prefix	input_text	target_text	input_text_fa	target_text_fa	natural	natural_fa	natural_input_text_en	natural_target_text	natural_input_text_fa	natural_target_text_fa
172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	4619	4619	xIntent	PersonX falls in PersonY's way	none	PersonX در مسیر PersonY قرار می گیرد	هیچ یک	PersonX falls in PersonY's way. PersonX intends none	PersonX در مسیر PersonY قرار می گیرد. PersonX قصد هیچ کدام را ندارد	PersonX falls in PersonY's way	 PersonX intends none	PersonX در مسیر PersonY قرار می گیرد	 PersonX قصد هیچ کدام را ندارد
173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	4620	4620	xIntent	PersonX pays PersonY fee	to buy a something	PersonX هزینه PersonY را پرداخت می کند	خریدن چیزی	PersonX pays PersonY fee. PersonX intends to buy a something	PersonX هزینه PersonY را پرداخت می کند. PersonX قصد دارد چیزی بخرد	PersonX pays PersonY fee	 PersonX intends to buy a something	PersonX هزینه PersonY را پرداخت می کند	 PersonX قصد دارد چیزی بخرد
174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	4621	4621	xIntent	PersonX pays PersonY fee	to attend an event	PersonX هزینه PersonY را پرداخت می کند	برای شرکت در یک رویداد	PersonX pays PersonY fee. PersonX intends to attend an event	PersonX هزینه PersonY را پرداخت می کند. PersonX قصد دارد در یک رویداد شرکت کند	PersonX pays PersonY fee	 PersonX intends to attend an event	PersonX هزینه PersonY را پرداخت می کند	 PersonX قصد دارد در یک رویداد شرکت کند
175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	4622	4622	xIntent	PersonX pays PersonY fee	help out person	PersonX هزینه PersonY را پرداخت می کند	کمک به شخص	PersonX pays PersonY fee. PersonX intends help out person	PersonX هزینه PersonY را پرداخت می کند. PersonX قصد دارد به شخصی کمک کند	PersonX pays PersonY fee	 PersonX intends help out person	PersonX هزینه PersonY را پرداخت می کند	 PersonX قصد دارد به شخصی کمک کند
176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	176	4623	4623	xIntent	PersonX pays PersonY fee	to be pays	PersonX هزینه PersonY را پرداخت می کند	پرداخت می شود	PersonX pays PersonY fee. PersonX intends to be pays	PersonX هزینه PersonY را پرداخت می کند. PersonX قصد دارد حقوق پرداخت کند	PersonX pays PersonY fee	 PersonX intends to be pays	PersonX هزینه PersonY را پرداخت می کند	 PersonX قصد دارد حقوق پرداخت کند
177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	177	4624	4624	xIntent	PersonX cares for PersonX's children	none	PersonX از فرزندان PersonX مراقبت می کند	هیچ یک	PersonX cares for PersonX's children. PersonX intends none	PersonX از فرزندان PersonX مراقبت می کند. PersonX قصد هیچ کدام را ندارد	PersonX cares for PersonX's children	 PersonX intends none	PersonX از فرزندان PersonX مراقبت می کند	 PersonX قصد هیچ کدام را ندارد
178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	4625	4625	xIntent	PersonX cares for PersonX's children	keep his children safe	PersonX از فرزندان PersonX مراقبت می کند	فرزندانش را ایمن نگه دارد	PersonX cares for PersonX's children. PersonX intends keep his children safe	PersonX از فرزندان PersonX مراقبت می کند. PersonX قصد دارد فرزندان خود را در امان نگه دارد	PersonX cares for PersonX's children	 PersonX intends keep his children safe	PersonX از فرزندان PersonX مراقبت می کند	 PersonX قصد دارد فرزندان خود را در امان نگه دارد
179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	4626	4626	xIntent	PersonX cares for PersonX's children	to show love to their children	PersonX از فرزندان PersonX مراقبت می کند	برای نشان دادن عشق به فرزندانشان	PersonX cares for PersonX's children. PersonX intends to show love to their children	PersonX از فرزندان PersonX مراقبت می کند. PersonX قصد دارد به فرزندان خود عشق نشان دهد	PersonX cares for PersonX's children	 PersonX intends to show love to their children	PersonX از فرزندان PersonX مراقبت می کند	 PersonX قصد دارد به فرزندان خود عشق نشان دهد
180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	4627	4627	xIntent	PersonX cares for PersonX's children	to be good	PersonX از فرزندان PersonX مراقبت می کند	خوب بودن	PersonX cares for PersonX's children. PersonX intends to be good	PersonX از فرزندان PersonX مراقبت می کند. PersonX قصد دارد خوب باشد	PersonX cares for PersonX's children	 PersonX intends to be good	PersonX از فرزندان PersonX مراقبت می کند	 PersonX قصد دارد خوب باشد
181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	4628	4628	xIntent	PersonX serves PersonX's ends	to be powerful	PersonX در خدمت اهداف PersonX است	قدرتمند بودن	PersonX serves PersonX's ends. PersonX intends to be powerful	PersonX در خدمت اهداف PersonX است. PersonX قصد دارد قدرتمند باشد	PersonX serves PersonX's ends	 PersonX intends to be powerful	PersonX در خدمت اهداف PersonX است	 PersonX قصد دارد قدرتمند باشد
182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	4629	4629	xIntent	PersonX serves PersonX's ends	to be on top	PersonX در خدمت اهداف PersonX است	در بالا بودن	PersonX serves PersonX's ends. PersonX intends to be on top	PersonX در خدمت اهداف PersonX است. PersonX قصد دارد در راس باشد	PersonX serves PersonX's ends	 PersonX intends to be on top	PersonX در خدمت اهداف PersonX است	 PersonX قصد دارد در راس باشد
183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	4630	4630	xIntent	PersonX serves PersonX's ends	to overtake the response	PersonX در خدمت اهداف PersonX است	برای پیشی گرفتن از پاسخ	PersonX serves PersonX's ends. PersonX intends to overtake the response	PersonX در خدمت اهداف PersonX است. PersonX قصد دارد پاسخ را پشت سر بگذارد	PersonX serves PersonX's ends	 PersonX intends to overtake the response	PersonX در خدمت اهداف PersonX است	 PersonX قصد دارد پاسخ را پشت سر بگذارد
184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	4631	4631	xIntent	PersonX flaps PersonX's wings	to fly	PersonX بالهای PersonX را می زند	برای پرواز	PersonX flaps PersonX's wings. PersonX intends to fly	PersonX بالهای PersonX را می زند. PersonX قصد پرواز دارد	PersonX flaps PersonX's wings	 PersonX intends to fly	PersonX بالهای PersonX را می زند	 PersonX قصد پرواز دارد
185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	4632	4632	xIntent	PersonX flaps PersonX's wings	to try to fly.	PersonX بالهای PersonX را می زند	تلاش برای پرواز کردن.	PersonX flaps PersonX's wings. PersonX intends to try to fly.	PersonX بالهای PersonX را می زند. PersonX قصد دارد پرواز کند.	PersonX flaps PersonX's wings	 PersonX intends to try to fly	PersonX بالهای PersonX را می زند	 PersonX قصد دارد پرواز کند
186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	4633	4633	xIntent	PersonX resolves PersonX's problems	to move on life	PersonX مشکلات PersonX را برطرف می کند	حرکت به زندگی	PersonX resolves PersonX's problems. PersonX intends to move on life	PersonX مشکلات PersonX را برطرف می کند. PersonX قصد دارد به زندگی ادامه دهد	PersonX resolves PersonX's problems	 PersonX intends to move on life	PersonX مشکلات PersonX را برطرف می کند	 PersonX قصد دارد به زندگی ادامه دهد
187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	4634	4634	xIntent	PersonX resolves PersonX's problems	to be free of problems.	PersonX مشکلات PersonX را برطرف می کند	فارغ از مشکلات	PersonX resolves PersonX's problems. PersonX intends to be free of problems.	PersonX مشکلات PersonX را برطرف می کند. PersonX قصد دارد بدون مشکلات باشد.	PersonX resolves PersonX's problems	 PersonX intends to be free of problems	PersonX مشکلات PersonX را برطرف می کند	 PersonX قصد دارد بدون مشکلات باشد
188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	4635	4635	xIntent	PersonX resolves PersonX's problems	fix their issues.	PersonX مشکلات PersonX را برطرف می کند	مشکلات آنها را برطرف کنید.	PersonX resolves PersonX's problems. PersonX intends fix their issues.	PersonX مشکلات PersonX را برطرف می کند. PersonX قصد دارد مشکلات خود را برطرف کند.	PersonX resolves PersonX's problems	 PersonX intends fix their issues	PersonX مشکلات PersonX را برطرف می کند	 PersonX قصد دارد مشکلات خود را برطرف کند
189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	189	4639	4639	xIntent	PersonX uses PersonY name	to get person's attention.	PersonX از نام PersonY استفاده می کند	برای جلب توجه شخص	PersonX uses PersonY name. PersonX intends to get person's attention.	PersonX از نام PersonY استفاده می کند. PersonX قصد دارد توجه افراد را جلب کند.	PersonX uses PersonY name	 PersonX intends to get person's attention	PersonX از نام PersonY استفاده می کند	 PersonX قصد دارد توجه افراد را جلب کند
190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	4640	4640	xIntent	PersonX uses PersonY name	none	PersonX از نام PersonY استفاده می کند	هیچ یک	PersonX uses PersonY name. PersonX intends none	PersonX از نام PersonY استفاده می کند. PersonX قصد هیچ کدام را ندارد	PersonX uses PersonY name	 PersonX intends none	PersonX از نام PersonY استفاده می کند	 PersonX قصد هیچ کدام را ندارد
191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	4641	4641	xIntent	PersonX holds PersonX's tongues	to be considerate of others.	PersonX زبان های PersonX را نگه می دارد	ملاحظه دیگران بودن.	PersonX holds PersonX's tongues. PersonX intends to be considerate of others.	PersonX زبان های PersonX را نگه می دارد. PersonX قصد دارد با ملاحظه دیگران باشد.	PersonX holds PersonX's tongues	 PersonX intends to be considerate of others	PersonX زبان های PersonX را نگه می دارد	 PersonX قصد دارد با ملاحظه دیگران باشد
192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	192	4642	4642	xIntent	PersonX holds PersonX's tongues	to be respectful to others.	PersonX زبان های PersonX را نگه می دارد	برای دیگران محترم بودن	PersonX holds PersonX's tongues. PersonX intends to be respectful to others.	PersonX زبان های PersonX را نگه می دارد. PersonX قصد دارد به دیگران احترام بگذارد.	PersonX holds PersonX's tongues	 PersonX intends to be respectful to others	PersonX زبان های PersonX را نگه می دارد	 PersonX قصد دارد به دیگران احترام بگذارد
193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	4643	4643	xIntent	PersonX stands on PersonX's feet	to hurt persony	PersonX روی پاهای PersonX می ایستد	صدمه زدن به شخصیتی	PersonX stands on PersonX's feet. PersonX intends to hurt persony	PersonX روی پاهای PersonX می ایستد. PersonX قصد دارد شخص را آزار دهد	PersonX stands on PersonX's feet	 PersonX intends to hurt persony	PersonX روی پاهای PersonX می ایستد	 PersonX قصد دارد شخص را آزار دهد
194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	4644	4644	xIntent	PersonX goes beyond the scope	to be goes beyond	PersonX فراتر از محدوده است	بودن فراتر می رود	PersonX goes beyond the scope. PersonX intends to be goes beyond	PersonX فراتر از محدوده است. PersonX قصد دارد فراتر از این باشد	PersonX goes beyond the scope	 PersonX intends to be goes beyond	PersonX فراتر از محدوده است	 PersonX قصد دارد فراتر از این باشد
195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	195	4645	4645	xIntent	PersonX is beyond PersonX's control	none	PersonX از عهده PersonX خارج است	هیچ یک	PersonX is beyond PersonX's control. PersonX intends none	PersonX از عهده PersonX خارج است. PersonX قصد هیچ کدام را ندارد	PersonX is beyond PersonX's control	 PersonX intends none	PersonX از عهده PersonX خارج است	 PersonX قصد هیچ کدام را ندارد
196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	4646	4646	xIntent	PersonX browses PersonX's collection	to look back on their collection	PersonX مجموعه PersonX را مرور می کند	به مجموعه خود نگاه كنم	PersonX browses PersonX's collection. PersonX intends to look back on their collection	PersonX مجموعه PersonX را مرور می کند. PersonX قصد دارد به مجموعه خود نگاهی بیندازد	PersonX browses PersonX's collection	 PersonX intends to look back on their collection	PersonX مجموعه PersonX را مرور می کند	 PersonX قصد دارد به مجموعه خود نگاهی بیندازد
197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	4647	4647	xIntent	PersonX browses PersonX's collection	to borrow	PersonX مجموعه PersonX را مرور می کند	قرض گرفتن	PersonX browses PersonX's collection. PersonX intends to borrow	PersonX مجموعه PersonX را مرور می کند. PersonX قصد دارد وام بگیرد	PersonX browses PersonX's collection	 PersonX intends to borrow	PersonX مجموعه PersonX را مرور می کند	 PersonX قصد دارد وام بگیرد
198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	4648	4648	xIntent	PersonX browses PersonX's collection	to find out what is there	PersonX مجموعه PersonX را مرور می کند	برای پیدا کردن آنچه در آنجا وجود دارد	PersonX browses PersonX's collection. PersonX intends to find out what is there	PersonX مجموعه PersonX را مرور می کند. PersonX قصد دارد بفهمد چه چیزی در آنجا وجود دارد	PersonX browses PersonX's collection	 PersonX intends to find out what is there	PersonX مجموعه PersonX را مرور می کند	 PersonX قصد دارد بفهمد چه چیزی در آنجا وجود دارد
