input_text	prefix	target_text
PersonX bites PersonX's nails	xEffect	has dirty looking nails
PersonX bites the dust	xEffect	none
PersonX bites the dust	xEffect	affect the body
PersonX bites the dust	xEffect	some other person
PersonX bits PersonX's lip	xEffect	tastes blood
PersonX bits PersonX's lip	xEffect	winces
PersonX bits PersonX's lip	xEffect	PersonX's lip bleeds
PersonX bits PersonX's lip	xEffect	PersonX grunts in pain
PersonX blows PersonX's load	xEffect	to blows load
PersonX blows PersonX's load	xEffect	to loaded good enough
PersonX blows PersonX's load	xEffect	Person X takes a nap.
PersonX blows PersonX's load	xEffect	Person X smokes a cigarette.
PersonX blows PersonX's load	xEffect	none
PersonX blows PersonX's wad	xEffect	goes to sleep
PersonX blows PersonX's wad	xEffect	pays better attention
PersonX blows PersonX's wad	xEffect	has no money for bills
PersonX blows PersonX's wad	xEffect	has to borrow money
PersonX blows PersonX's wad	xEffect	PersonX finishes too soon
PersonX blows PersonX's wad	xEffect	PersonX disappoints their partner
PersonX blows PersonX's wad	xEffect	smiles
PersonX blows PersonX's wad	xEffect	falls asleep
PersonX blows PersonY's mind	xEffect	Has an impact
PersonX blows PersonY's mind	xEffect	Creates awe
PersonX blows PersonY's mind	xEffect	sees an expression
PersonX blows PersonY's mind	xEffect	is not believed
PersonX blows bubbles	xEffect	to blows with bubbles
PersonX blows bubbles	xEffect	they are two bubbles
PersonX blows bubbles	xEffect	none
PersonX blows bubbles	xEffect	puts soap away
PersonX blows bubbles	xEffect	washes hands
PersonX blows smoke	xEffect	fans smoke away
PersonX blows smoke	xEffect	puts out cigarette
PersonX blows the whistle	xEffect	none
PersonX blows the whistle	xEffect	giving power to lungs
PersonX blows the whistle	xEffect	pushing the mouth
PersonX blows this popsicle stand	xEffect	none
PersonX blows through town	xEffect	leaves many possessions behind
PersonX blows through town	xEffect	is pursued
PersonX blows up PersonY's phone	xEffect	Has anxiety
PersonX blows up PersonY's phone	xEffect	curses
PersonX blows up PersonY's phone	xEffect	paces the room
PersonX blows up PersonY's phone	xEffect	gets yelled at
PersonX blows up PersonY's phone	xEffect	gets scolded
PersonX blows up PersonY's phone	xEffect	becomes spited
PersonX blows up PersonY's phone	xEffect	they get arrested
PersonX blows up PersonY's phone	xEffect	they get beat up
PersonX books a ticket	xEffect	PersonX smiles
PersonX books a ticket	xEffect	PersonX receives a receipt
PersonX borrows PersonY's car	xEffect	Uses gas
PersonX borrows PersonY's car	xEffect	Exerts wear and tear
PersonX borrows PersonY's car	xEffect	checksout the fuel and engine condition
PersonX borrows PersonY's car	xEffect	becomes grateful towards y
PersonX borrows the car	xEffect	PersonX is extra cautious
PersonX borrows the car	xEffect	PersonX become grateful towards the car owner
PersonX borrows the car	xEffect	PersonX drives the borrowed car
PersonX borrows the car	xEffect	no effect
PersonX borrows the car	xEffect	gets into car accident
PersonX borrows the car	xEffect	gets stopped by police
PersonX borrows this thesis for use	xEffect	none
PersonX borrows this thesis for use	xEffect	studies the content of thesis
PersonX borrows this thesis for use	xEffect	is caught for stealing
PersonX borrows this thesis for use	xEffect	reads the papers thoroughly
PersonX borrows this thesis for use	xEffect	makes note of useful points.
PersonX bosses PersonY around	xEffect	Gets yelled at
PersonX bosses PersonY around	xEffect	Gets fired
PersonX bosses PersonY around	xEffect	makes enemies
PersonX bosses PersonY around	xEffect	acts like a mean person
PersonX bosses PersonY around	xEffect	Is assertive
PersonX bosses PersonY around	xEffect	Gets what they want
PersonX bosses ___ around	xEffect	is known to be mean
PersonX bosses ___ around	xEffect	doesn't make lots of friends
PersonX bows PersonX's heads	xEffect	bends its neck
PersonX bows PersonX's heads	xEffect	gets red face
PersonX bows PersonX's heads	xEffect	sees its toes
PersonX bows PersonX's heads	xEffect	prays to god
PersonX bows PersonX's heads	xEffect	gives thanks for family
PersonX bows PersonX's heads	xEffect	gets gratitude
PersonX bows PersonX's heads	xEffect	gets greeted
PersonX bows the ___ to baal	xEffect	none
PersonX bows the ___ to baal	xEffect	he cannot get back up
PersonX bows the ___ to baal	xEffect	he goes out to dinner
PersonX breaks PersonX's hip	xEffect	clutches hip
PersonX breaks PersonX's hip	xEffect	falls to the ground
PersonX breaks PersonX's hip	xEffect	howls in pain
PersonX breaks PersonX's toe	xEffect	cries
PersonX breaks PersonX's toe	xEffect	yells for help
PersonX breaks PersonX's toe	xEffect	screams
PersonX breaks PersonX's toe	xEffect	toe swells
PersonX breaks PersonX's toe	xEffect	bruising develops
PersonX breaks PersonX's toe	xEffect	can't walk
PersonX breaks PersonX's toe	xEffect	screams in pain
PersonX breaks PersonY heart	xEffect	is yelled at
PersonX breaks PersonY heart	xEffect	hangs head in shame
PersonX breaks PersonY heart	xEffect	gets cussed
PersonX breaks PersonY heart	xEffect	gets yelled at
PersonX breaks PersonY's heart	xEffect	Regrets it later
PersonX breaks PersonY's heart	xEffect	Gains a bad reputation
PersonX breaks PersonY's heart	xEffect	none
PersonX breaks PersonY's heart	xEffect	Regrets it later
PersonX breaks PersonY's heart	xEffect	Gains a bad reputation
PersonX breaks PersonY's heart	xEffect	none
PersonX breaks free	xEffect	grins
PersonX breaks free	xEffect	wants to stay free
PersonX breaks free	xEffect	PersonX breaks free in collage
PersonX breaks free	xEffect	PersonX breaks free in school
PersonX breaks the mold	xEffect	PUT EFFORT
PersonX breaks the mold	xEffect	GET TIRED
PersonX breaks the mold	xEffect	They become liberated
PersonX breaks the mold	xEffect	They create change
PersonX breaks the news	xEffect	become famous
PersonX breaks the news	xEffect	try to achieve more
PersonX breaks the news	xEffect	none
PersonX breaks the news to PersonY	xEffect	none
PersonX breaks the news to PersonY	xEffect	to be carefull
PersonX breaks the news to PersonY	xEffect	to be bold
PersonX breaks wind	xEffect	He got relieved
PersonX breaks wind	xEffect	He polluted the air.
PersonX breaks wind	xEffect	none
PersonX brings PersonY into conflict	xEffect	none
PersonX brings PersonY into conflict	xEffect	soften the blame on themself
PersonX brings PersonY into conflict	xEffect	is condemned by PersonY
PersonX brings ___ to PersonX's eyes	xEffect	cries
PersonX brings ___ to PersonX's eyes	xEffect	is in pain
PersonX brings ___ to PersonX's house	xEffect	none
PersonX brings ___ to PersonX's house	xEffect	none
PersonX brings ___ to PersonX's house	xEffect	GETS ON SHARE
PersonX brings ___ to PersonX's house	xEffect	GET AFRIAD
PersonX brings ___ to PersonX's house	xEffect	NONE
PersonX brings ___ to PersonX's house	xEffect	NONE
PersonX brings ___ to PersonY eyes	xEffect	Apolgizes
PersonX brings ___ to PersonY eyes	xEffect	Laughs
PersonX brings ___ to PersonY eyes	xEffect	PersonX gives a moving speech
PersonX brings ___ to PersonY eyes	xEffect	PersonX says something unkind
PersonX brings ___ to PersonY eyes	xEffect	none
PersonX brings ___ to PersonY's eyes	xEffect	becomes remorseful
PersonX brings ___ to PersonY's eyes	xEffect	gets thanked
PersonX brings ___ to PersonY's eyes	xEffect	becomes ashamed
PersonX brings ___ to PersonY's eyes	xEffect	gets appreciated
PersonX brings ___ to PersonY's eyes	xEffect	gets thanked
PersonX brings ___ to PersonY's eyes	xEffect	given gift
PersonX brings ___ to PersonY's eyes	xEffect	gets yelled at
PersonX brings ___ to PersonY's eyes	xEffect	gets hit
PersonX brings ___ to PersonY's house	xEffect	personx gives persony food and drink
PersonX brings ___ to PersonY's house	xEffect	personx entertains persony
PersonX brings ___ to PersonY's house	xEffect	none
PersonX brings ___ to PersonY's mouth	xEffect	avoid to  stop it
PersonX brings ___ to PersonY's mouth	xEffect	stop it with his hands
PersonX brings ___ to a head	xEffect	they get into an argument
PersonX brings ___ to a head	xEffect	they resolve an issue
PersonX brings ___ to a head	xEffect	stands firm
PersonX brings ___ to a head	xEffect	shows his strength
PersonX brings ___ to the eyes	xEffect	none
PersonX brings ___ to the eyes	xEffect	gets praised
PersonX brings ___ to the eyes	xEffect	gets smiled at
PersonX brings ___ to the eyes	xEffect	none
PersonX brings ___ to the people	xEffect	praised
PersonX brings ___ to the people	xEffect	thanked
PersonX brings ___ to the people	xEffect	Stops from the rich
PersonX brings ___ to the people	xEffect	Gives to the poor
PersonX brings ___ to the people	xEffect	is admired
PersonX brings ___ to the people	xEffect	is called upon
PersonX brings down the house	xEffect	IT REST IT
PersonX brings down the house	xEffect	becomes popular
PersonX brings down the house	xEffect	receives texts from strangers
PersonX brings down the house	xEffect	Person X receives a standing ovation
PersonX brings down the house	xEffect	Person X gets a good review in the paper
PersonX brings people together	xEffect	achieves status
PersonX brings people together	xEffect	is looked up to
PersonX brings people together	xEffect	receives gratitude
PersonX brings people together	xEffect	no effect
PersonX brings people together	xEffect	becomes a leader
PersonX brings people together	xEffect	gets appreciation
PersonX brings the ___ into disrepute	xEffect	Is challenged by others for their view
PersonX brings the ___ into disrepute	xEffect	Gets yelled at
PersonX brings the ___ into disrepute	xEffect	They are censured
PersonX brings the ___ into disrepute	xEffect	They are black balled
PersonX brings the ___ into disrepute	xEffect	receives praise for his work
PersonX brings the ___ into disrepute	xEffect	receives complaint for his work
PersonX brings the ___ into disrepute	xEffect	gets tired
PersonX brings the ___ to a head	xEffect	Is responsible for getting people riled up
PersonX brings the ___ to a head	xEffect	Is looked upon as instigator/agitator
PersonX brings the ___ to a head	xEffect	Gets resolution
PersonX brings the ___ to a head	xEffect	Does not get the desired result
PersonX brings the ___ to a head	xEffect	conquers
PersonX brings the ___ to a head	xEffect	wins in the end
PersonX brings the puppy	xEffect	gets licked
PersonX brings the puppy	xEffect	gets bitten
PersonX brings the puppy	xEffect	gets licked
PersonX brings the puppy	xEffect	gets asked to play
PersonX brings the puppy	xEffect	gets slobber on their hands
PersonX brings the puppy	xEffect	is licked
PersonX brings the puppy	xEffect	steps in puppy poo
PersonX brings the puppy home	xEffect	responsibilities
PersonX brings the puppy home	xEffect	cleaning up after puppy
PersonX brings the puppy home	xEffect	none
PersonX brings the puppy home	xEffect	smiles.
PersonX brings the puppy home	xEffect	plays with puppy.
PersonX brings the puppy home	xEffect	cleans up poop.
PersonX brings the puppy home	xEffect	feeds puppy.
PersonX broadens PersonX's ___ to include	xEffect	becomes more informed
PersonX broadens PersonX's ___ to include	xEffect	becomes knowledgeable
PersonX broadens PersonX's ___ to include	xEffect	Gets more things to choose from
PersonX broadens PersonX's ___ to include	xEffect	Has some more things to evaluate
PersonX broadens PersonY's ___ to include	xEffect	none
PersonX broadens PersonY's ___ to include	xEffect	is seen as wise
PersonX broadens PersonY's ___ to include	xEffect	is asked to teach
PersonX broadens the ___ to include	xEffect	finds more results
PersonX broadens the ___ to include	xEffect	gets more responses
PersonX broadens the ___ to include	xEffect	none
PersonX broadens the ___ to include	xEffect	PersonX expands the curriculum
PersonX broadens the ___ to include	xEffect	PersonX expands the requirements
PersonX brushes PersonY's hair	xEffect	touches her
PersonX brushes PersonY's hair	xEffect	cleans hair
PersonX brushes PersonY's hair	xEffect	receives gratitude for brushing hair
PersonX brushes PersonY's hair	xEffect	gets tired
PersonX brushes PersonY's hair	xEffect	none
PersonX builds a ___ on the site	xEffect	Put spews in
PersonX builds a ___ on the site	xEffect	What's a Pulpit
PersonX builds a ___ on the site	xEffect	moves in
PersonX builds a ___ on the site	xEffect	throws a party
PersonX builds a ___ on the site	xEffect	gets dirty
PersonX builds a ___ on the site	xEffect	becomes fatigued from construction
PersonX builds castles in the air	xEffect	admires work
PersonX builds castles in the air	xEffect	thinks of new ways to improve castle
PersonX builds castles in the air	xEffect	displays work
PersonX builds castles in the air	xEffect	Using his imagination
PersonX builds castles in the air	xEffect	Being  creative
PersonX builds castles in the air	xEffect	fails
PersonX builds castles in the air	xEffect	loses resources
PersonX builds muscle	xEffect	burns more calories
PersonX builds muscle	xEffect	gains weight
PersonX builds something	xEffect	PersonX has a new shelf
PersonX builds something	xEffect	PersonX learns a skill
PersonX builds something	xEffect	uses what he built
PersonX builds something	xEffect	feels accomplished
PersonX builds something	xEffect	Hammered
PersonX builds something	xEffect	He painted
PersonX bullies at school	xEffect	gets bullied back
PersonX bullies at school	xEffect	gets in trouble
PersonX bullies at school	xEffect	he gets into trouble
PersonX bullies at school	xEffect	he has to stay after school for punishment
PersonX bullies at school	xEffect	gets punched
PersonX bullies at school	xEffect	gets expelled
PersonX bullies in school	xEffect	Spreads negativity
PersonX bullies in school	xEffect	Contributes to others low-self-esteem and sadness
